id_Cliente,Nome,DataCriacao,CodigoPostal,Cidade,Pais,NIF
1727,Eulalie Panakos,2004-03-22,,bordeaux,FR,184446220
1728,Lalo Weavil,2016-10-10,,vingrau,FR,203342234
1729,Madeleine Lavatch,2016-10-24,,cucq,FR,071528405
1730,Bruno Shupe,2016-11-18,,malataverne,FR,300481380
1731,Rike Morishita,2016-11-18,,genas cedex,FR,637007261
1732,Opaline Siwik,2017-01-04,,lorette,FR,NULL
1733,Coty Orzell,2017-02-16,,clermont ferrand,FR,NULL
1734,Stephania Harbach,2017-02-16,,orange,FR,148784311
1735,Tina Stueck,2017-03-20,,saint - ouen - l´aumone,FR,NULL
1736,Gaetana Rosbough,2004-03-22,,pouzauges,FR,758362448
1737,Janet Henion,2017-04-04,,paris,FR,NULL
1738,Baptist Altmark,2004-03-22,,borderes sur echez,FR,064421017
1739,Ibraheem Rohrwild,2017-04-07,,sainte sigolène,FR,NULL
1740,Chadd Burba,2017-04-19,,chenove,FR,535030874
1741,Silke Monge,2016-03-11,,amberieu en bugey,FR,NULL
1742,Crocetta Petty,2004-03-22,,le chambon-sur-lignon,FR,706672757
1743,Nathanial Holcomb,2004-03-22,,paris,FR,428061876
1744,Shahira Layton,2004-03-22,,perignat es allier,FR,727081301
1745,Jame Stakes,2004-03-22,,la chambre,FR,574313321
1746,Alfreda Villalobos,2006-12-15,,bordeaux,FR,352758844
1747,Jagjit Galinol,2006-12-22,,charleville mezieres,FR,644707624
1748,Raymund Mezzanotte,2007-07-26,,saint sauveur,FR,483082611
1749,Aleah Kamerling,2007-11-21,,limoges,FR,NULL
1750,Anunciacion Loud,2007-11-23,,boulazac,FR,173042226
1751,Fakhriyya Wydo,2016-02-24,,chambly,FR,757605163
1752,Xena Vitera,2007-11-27,,chelles,FR,554211663
1753,Jacobo Munyer,2007-11-27,,marseille,FR,NULL
1754,Patrizio Calcara,2007-12-12,,valence,FR,304320350
1755,Tanja Vignola,2007-12-12,,domerat,FR,NULL
1756,Maryam Tuckey,2008-01-09,,auxerre,FR,220467678
1757,Dana Cregger,2008-04-02,,bordeaux,FR,NULL
1758,Wilf Branen,2008-07-16,,tarbes,FR,542140151
1759,Kuno Amirian,2008-10-16,,clermont ferrand cedex 1,FR,375254100
1760,Sherley Baugh,2008-10-16,,lugrin,FR,NULL
1761,Adelia Bungay,2009-08-06,,saint herblain cedex,FR,605751267
1762,Remigio Villiard,2009-09-22,,pralong,FR,NULL
1763,Willa Carine,2009-11-19,,bonneuil sur marne cedex,FR,663504055
1764,Elvera Rovell,2010-04-13,,toulon,FR,715478071
1765,Muhammed Costine,2010-04-13,,lyon,FR,740813886
1766,Lucile Lestor,2010-04-14,,beaucaire,FR,NULL
1767,Tyrrell Menser,2010-05-05,,nice,FR,668165515
1768,Jolanta Locus,2010-07-13,,erstein,FR,077160041
1769,Brandan Infantino,2011-09-14,,saint sauveur,FR,NULL
1770,Anissa Veitz,2012-03-14,,montpellier cedex 02,FR,520415345
1771,Jamaal Simple,2012-09-12,,chantillon,FR,832814778
1772,Maybell Helie,2012-10-17,,marin,FR,614776234
1773,Milan Reemer,2012-10-31,,poitiers,FR,685881607
1774,Floyd Worosz,2012-11-09,,malataverne,FR,406467345
1775,Lacie Wiersteiner,2012-12-21,,luzy sur marne,FR,NULL
1776,Franchesca Wunderle,2013-10-18,,penchard,FR,NULL
1777,Leigh Purves,2013-10-23,,marne la vallée cedex 3,FR,NULL
1778,Jairo Pettyjohn,2014-01-30,,etouy,FR,NULL
1779,Mirta Kofler,2014-02-27,,deuil-la-barre,FR,208401841
1780,Dorotea Birely,2014-07-17,,rungis,FR,NULL
1781,Girish Mitter,2014-11-21,,ales,FR,NULL
1782,Ines Lapsley,2015-03-27,,six fours les plages,FR,NULL
1783,Lakshman Lannigan,2015-09-11,,lagny sur marne,FR,NULL
1784,Philippe Neris,2015-11-05,,wasselonne,FR,NULL
1785,Vincenza Bonnette,2015-12-09,,nantes,FR,NULL
1786,Susanita Poncio,2004-03-22,,saeby,DK,186757481
1787,Cleopatra Guiffre,2004-03-22,,faaborg,DK,167536173
1788,Reba Leischner,2004-03-22,,gadbjerg,DK,257578757
1789,Elpidio Hultquist,2004-03-22,,hillerod,DK,NULL
1790,Nova Kleyman,2004-03-22,,vejle ost,DK,NULL
1791,Robert Dutch,2004-03-22,,middelfart,DK,177831105
1792,Kate Ulberg,2004-03-22,," silkeborg",DK,NULL
1793,Pietrina Sidman,2004-03-22,,esbjerg n,DK,331404845
1794,Iris Seegar,2004-03-22,,brorup,DK,NULL
1795,Myron Ramsaroop,2004-03-22,,vibor 6,DK,117806260
1796,Marcelo Monday,2004-03-22,,holbaek,DK,NULL
1797,Moira Peller,2004-03-22,,maribo,DK,NULL
1798,Susan Offenbacker,2004-03-22,,gjern,DK,482537823
1799,Vmctor Tonzi,2004-03-22,,grenaa,DK,NULL
1800,Eliezer Rondinelli,2004-03-22,,hjorring,DK,NULL
1801,Jaye Lopera,2004-03-22,,esbjerg,DK,836720814
1802,Ceara Lewczyk,2004-03-22,,.,DK,524514851
1803,Jeraldine Weyrauch,2005-03-31,,roskild,DK,NULL
1804,Santiago Guildford,2006-09-27,,jystrup,DK,NULL
1805,Kristeen Fresh,2006-11-03,,havdrup,DK,NULL
1806,Johan Bawany,2006-11-09,,kolding,DK,731478136
1807,Jerry Helfenbein,2006-11-15,,.,DK,NULL
1808,Chrysanta Oesterle,2006-11-16,,odense,DK,NULL
1809,Leeroy Lowd,2007-04-04,,denmark,DK,684383206
1810,Zona Kimbrough,2007-06-01,,hellrup,DK,127283848
1811,Abbey Lovato,2007-06-14,,hedehusene,DK,704562536
1812,Les Daisy,2007-10-08,,esbjerg,DK,NULL
1813,Jalal Strevell,2007-11-09,,koge,DK,NULL
1814,Shakir Sonny,2007-11-19,,randers,DK,NULL
1815,Matilda Delker,2007-11-21,,vejle,DK,NULL
1816,Douglas Moye,2007-12-04,,naestved,DK,560157188
1817,Annabella Darjean,2008-03-10,,randers sv,DK,531337075
1818,Donnell Batalona,2009-09-29,,ikast,DK,745700228
1819,Helmfrid Stien,2009-12-11,,gudbjerg,DK,NULL
1820,Deforrest Parrish,2009-12-15,,randers,DK,NULL
1821,Juan Blinks,2009-12-16,,helsingor,DK,NULL
1822,Garett Straughn,2010-02-17,,helsingor,DK,NULL
1823,Jamison Wolchesky,2010-02-17,,odense,DK,NULL
1824,Georgene Welechenko,2010-03-01,,arden,DK,NULL
1825,Raoul Kuchta,2010-03-01,,brovst,DK,NULL
1826,Misti Kantarian,2010-11-19,,abyhoj,DK,NULL
1827,Shelley Nicolozakes,2010-12-20,,ikast,DK,245284780
1828,Elodie Wykes,2011-06-21,,.,DK,NULL
1829,Prasad Wubbena,2011-10-31,,norre alsvev,DK,NULL
1830,Lafayette Ballowe,2012-11-13,,lejre,DK,NULL
1831,Tobias Wackenheim,2013-05-08,," hjørring",DK,NULL
1832,Brandy Padron,2013-07-01,,nastved,DK,NULL
1833,Willene Sweeney,2014-01-28,,charlottenlund,DK,854384761
1834,Mart Vergeer,2014-11-14,,korsor,DK,NULL
1835,Corentin Mizwicki,2015-02-03,,bronderslev,DK,NULL
1836,Niki Dorne,2015-11-18,,ikast,DK,NULL
1837,Gabir Debona,2016-04-18,,kvistgaard,DK,NULL
1838,Kennard Wardon,2017-10-02,,NULL,DK,NULL
1839,Jacqueline Roseborough,2018-03-01,,slagelse,DK,NULL
1840,Trixie Delosh,2018-08-29,,vejle,DK,NULL
1841,Ashlie Braucht,2019-04-30,,odense,DK,617322155
1842,Moses Geimer,2019-05-29,,denmark,DK,NULL
1843,Edweena Frock,2019-05-30,,hundested,DK,NULL
1844,Donnell Fillare,2004-03-22,,trondheim,NO,742477653
1845,Kyle Brodin,2005-12-07,,sunndalsora,NO,008078542
1846,Fawziyya Andere,2006-01-17,,skedsmokorset,NO,NULL
1847,Trever Vauter,2006-08-17,N,norway,NO,174253781
1848,Leesa Bigalk,2007-11-14,,kristiansand s,NO,181056060
1849,Saxon Rickerl,2007-11-14,,kristiansand s,NO,631536478
1850,Lennon Branscum,2004-03-22,,halden,NO,617723768
1851,Battista Lenton,2007-11-27,,gjovic,NO,681025043
1852,Timoteo Tippen,2007-11-27,,oslo,NO,861242080
1853,Gabir Baloy,2009-05-19,,kristiansand,NO,NULL
1854,Lumusi Grof,2011-10-28,,ski,NO,065024343
1855,Demario Akard,2011-11-23,,bergen,NO,NULL
1856,Koby Gullett,2011-12-13,,sandnes,NO,NULL
1857,Laverna Crocker,2012-09-06,,alen,NO,NULL
1858,Kasey Blank,2013-06-12,,NULL,NO,NULL
1859,Allegria Kirschman,2014-06-20,,kristiansand s,NO,NULL
1860,Kane Kaplin,2019-05-08,," måndelen",NO,884007474
1861,Florianne Castro,2019-07-25,,norway,NO,143352208
1862,Darrick Overlie,2004-03-22,,bastad,SE,671752870
1863,Vasco Carrecter,2005-09-23,,orsa,SE,784357658
1864,Jeronimo Adessa,2005-09-23,,.,SE,703014704
1865,Valarie Matheu,2005-11-08,,sodertalie,SE,411245871
1866,Lukas Bradica,2005-11-09,,tierp,SE,886331317
1867,Jacquelin Siebel,2004-03-22,,bastad,SE,062871702
1868,Dedra Novielli,2005-11-09,,hallstavik,SE,142728401
1869,Gottfried Nagler,2005-11-28,,broby,SE,621274103
1870,Ignatius Turla,2005-12-21,,östersund,SE,NULL
1871,Kasey Stoutamyer,2006-02-14,,mjolby,SE,573766302
1872,Upton Saephan,2006-02-16,,västeras,SE,564128764
1873,Shevon Osayande,2006-02-16,,skinnskattebe,SE,021371502
1874,Cindy Edeker,2007-12-21,,helsingborg,SE,800453450
1875,Inga Swedeen,2008-05-13,SE,norsborg,SE,447513266
1876,Vanesa Sedtal,2012-02-27,,gothenburg,SE,710553530
1877,Sherman Grajales,2013-09-11,S,hisings backa,SE,NULL
1878,Uthman Vuillemot,2014-02-28,,strangnas,SE,NULL
1879,Brittanie Anzai,2014-05-15,,boras,SE,NULL
1880,Dina Daniel,2014-05-29,,varberg,SE,NULL
1881,Eugene Soroka,2014-06-03,,motala,SE,NULL
1882,Kandice Shillings,2014-11-18,,langhem,SE,NULL
1883,Candida Duemmel,2015-09-14,,hagersten,SE,NULL
1884,Ayishah Nam,2015-09-25,,helsinborg,SE,NULL
1885,Algar Sabio,2015-10-16,,askim,SE,NULL
1886,Firmino Roginson,2015-10-20,,skå,SE,NULL
1887,Verlie Natt,2015-11-04,,stockholm,SE,863486082
1888,Ethelene Phillippy,2015-11-17,,olofström,SE,NULL
1889,Hollie Mildred,2015-11-25,,NULL,SE,473038164
1890,Zachariah Haggerton,2015-12-14,,mölndal,SE,NULL
1891,Cher Wakham,2015-12-16,,NULL,SE,NULL
1892,Devontae Folland,2016-01-15,,johanneshov,SE,NULL
1893,Elodia Charves,2016-01-26,,hassleholm,SE,NULL
1894,Samuel Cinque,2016-02-03,,stockholm,SE,673525825
1895,Amedea Kapoi,2016-02-17,,göteborg,SE,NULL
1896,Shane Geraldo,2016-02-18,,emmaboda,SE,NULL
1897,Lara Coote,2016-03-18,,vasteras,SE,NULL
1898,Kira Bartko,2016-04-11,,NULL,SE,NULL
1899,Isbel Olufson,2016-04-18,,sweden,SE,011613427
1900,Hebe Wittrup,2016-06-01,,täby,SE,NULL
1901,Enola Beckes,2016-06-15,,sundsvall,SE,NULL
1902,Archie Drafall,2016-06-21,,NULL,SE,323048711
1903,Zaid Lambey,2016-09-01,,almhult,SE,NULL
1904,Hamilton Alway,2016-09-01,,laholm,SE,NULL
1905,Fatma Tremelling,2016-09-14,,"uppsala   ",SE,463562236
1906,Korbin Burras,2016-11-28,,"langsele			",SE,NULL
1907,Sheron Kozloff,2016-11-30,,bergsjo,SE,848735658
1908,Calanthia Singeltary,2017-01-03,,söderköping,SE,NULL
1909,Rubin Ude,2017-01-25,,karlskoga,SE,NULL
1910,Read Friehe,2017-04-26,,västeras,SE,NULL
1911,Sue Heersink,2017-05-11,,NULL,SE,NULL
1912,Sanjeev Kawashima,2017-05-18,,enskededalen,SE,NULL
1913,Aretha Weemes,2017-10-02,,"sala	",SE,262557614
1914,Alannah Salta,2017-10-02,,soderhamn,SE,NULL
1915,Aloisia Kaur,2017-11-08,,NULL,SE,NULL
1916,Gioacchino Roelfs,2017-11-08,,gnosjö,SE,432361000
1917,Ramona Konarik,2017-11-10,,sundsvall,SE,NULL
1918,Myrtle Yoquelet,2017-11-20,,bollnäs,SE,NULL
1919,Roosevelt Stegemann,2018-01-23,,eskilstuna,SE,NULL
1920,Ramsey Trokey,2018-02-26,,bromolla,SE,NULL
1921,Lisbeth Minert,2018-02-26,,NULL,SE,NULL
1922,Tiara Schomacker,2018-03-20,,älvsbyn,SE,NULL
1923,Florette Kolke,2018-03-26,,solna,SE,NULL
1924,Chiquita Bryar,2018-05-16,,avesta,SE,173511824
1925,Hewie Cornet,2018-05-25,,mariefred,SE,565572881
1926,Eckehard Rieff,2018-06-05,,söderköping,SE,825388317
1927,Alexandria Dannard,2018-06-25,,filipstad,SE,026436664
1928,Blanche Schilawski,2018-09-11,,boden,SE,NULL
1929,Brett Oppenheim,2018-10-02,,mjolby,SE,NULL
1930,Tomasa Cato,2018-10-25,,bromma,SE,657070068
1931,Kolby Giangrosso,2018-11-13,,herrljunga,SE,NULL
1932,Donella Menitz,2019-02-04,,stockholm,SE,NULL
1933,Betty Iannucci,2019-03-11,,lidkoping,SE,171042832
1934,Reiner Gosman,2019-04-29,,jönköping,SE,717282784
1935,Alessandra Magil,2019-09-11,,sweden,SE,734712078
1936,Demond Pinnix,2004-03-22,,trossingen,DE,557644177
1937,Wally Drennen,2004-03-22,,stuttgart,DE,315481568
1938,Calvin Lundborg,2004-03-22,,balingen-erzingen,DE,631508555
1939,Hiltrud Mcelreath,2004-03-22,,lennestadt,DE,NULL
1940,Boniface Cashion,2004-03-22,,norderstedt,DE,544285338
1941,Chaya Berardo,2004-03-22,D,ismaning,DE,NULL
1942,Devonte Mccleave,2004-03-22,,berlin,DE,550114075
1943,Myriam McQuaid,2004-03-22,,buxtehude,DE,071576266
1944,Ivette Mashni,2004-03-22,,münchen,DE,353768271
1945,Shadi Higbie,2004-03-22,D,raschau,DE,358621807
1946,Missie Tamburro,2004-03-22,,coswig,DE,361614540
1947,Hank Byram,2004-03-22,,singen,DE,382212027
1948,Afia Maryott,2004-03-22,,marktredwitz,DE,538640218
1949,Malaika Vassil,2004-03-22,,"kornwestheim ",DE,117126624
1950,Gita Bensman,2004-03-22,,grobenzell,DE,NULL
1951,Gabriela Grev,2004-03-22,,bergkamne - ruenthe,DE,445221888
1952,Shobha Grilley,2004-03-22,D,berlin,DE,370731454
1953,Wardell Netters,2004-03-22,,bremen,DE,NULL
1954,Drake Warmbrodt,2004-03-22,,ludwigsburg,DE,447660378
1955,Salud Vecchione,2004-03-22,,bremen,DE,413687386
1956,Galal Lamborne,2004-03-22,D,münchen,DE,872886885
1957,Justyn Call,2004-03-22,,plauen,DE,NULL
1958,Manuel Beguhl,2004-03-22,,wilnsdorf,DE,727573010
1959,Courtney Manchini,2004-03-22,D,"gelsenkirchen ",DE,345631033
1960,Garth Delancy,2004-03-22,,bremen,DE,355302684
1961,Kennedy Priestley,2004-03-22,,mühlheim,DE,738477057
1962,Gathbiyya Bertels,2004-03-22,,bremerhaven,DE,358173307
1963,Quinton Champlin,2004-03-22,,beilngries,DE,844781667
1964,Tayler Dsaachs,2004-03-22,,stuttgart,DE,107741650
1965,Seeta Thalheimer,2004-03-22,,huenfeld,DE,145401630
1966,Laverne Macer,2004-03-22,,langenhagen,DE,781753518
1967,Lucie Zummach,2004-03-23,D,hagen,DE,671537172
1968,Ratnam Sierras,2004-03-23,,eppingen,DE,553285427
1969,Destini Kluz,2004-03-23,,lm offheim,DE,877335035
1970,Leocadio Garstka,2004-03-23,,frakfurt,DE,670055862
1971,Meinard Hedeen,2004-03-23,,frankfurt am main,DE,348433232
1972,Hillard Salge,2004-03-23,,st. ingbert,DE,NULL
1973,Suzy Thoen,2004-03-23,,kiel,DE,740238445
1974,Madhu Troff,2004-03-23,,lich,DE,542164344
1975,Loyce Anzalone,2004-03-23,D,augsburg,DE,460573772
1976,Mervin Tameron,2004-03-23,,pfullingen,DE,NULL
1977,Haniyya Gerrits,2004-03-23,,toenning,DE,536638237
1978,Dillan Seidler,2004-03-23,,konigsbrunn,DE,847830206
1979,Derwin Canary,2004-03-23,,appenweier,DE,601121674
1980,Shonda Duonola,2004-03-23,,fuerth,DE,624006011
1981,Eloi Gulbraa,2004-03-23,D,ratekau,DE,853717605
1982,Leroy Mumford,2004-03-23,,lemgo,DE,121424712
1983,Akhil Petrilla,2004-03-23,,soltau,DE,276506702
1984,Sampson Zarrineh,2004-03-23,,bucholz / nordheide,DE,481150268
1985,Jaye Weismiller,2004-03-23,,mühlheim an der ruhr,DE,116137240
1986,Chiumbo Regans,2004-03-23,,ehingen,DE,NULL
1987,Rajnish Smither,2004-03-23,,haale saale,DE,502853141
1988,Nilsa Vandevere,2004-03-23,,selbitz,DE,170033116
1989,Pam Earnhart,2004-03-23,,duisburg,DE,733351084
1990,Richendra Shampine,2004-03-23,," northeim",DE,784303380
1991,Sheard Kunstlinger,2004-03-23,,nienhagen,DE,345545458
1992,Kade Kenaga,2004-03-23,,tiefenort,DE,066343217
1993,Jumanah Tote,2004-03-23,,osnabruck,DE,423548066
1994,Henning Panameno,2004-03-23,," zusmarshausen",DE,670286221
1995,Margo Borrello,2004-03-23,,weiden - rothnstadt,DE,260746617
1996,Florrie Galliher,2004-03-23,,quedenburg,DE,677802271
1997,Vijaya Salsberg,2004-03-23,,crailsheim,DE,543854522
1998,Ghayth Schwarzlose,2004-03-23,,mannheim,DE,847503402
1999,Babirye Halbershtam,2004-03-23,,bitburg,DE,646566320
2000,Ayishah Myrie,2004-03-23,,kassel,DE,077402464
2001,Bernardino Crisp,2004-03-23,,senden-bösensell,DE,215658878
2002,Ayla Mesa,2004-03-23,,hamm (rheynern),DE,785832114
2003,Lalage Racanelli,2004-03-23,,altena,DE,016701045
2004,Pauleen Upole,2004-03-23,,passau,DE,826864406
2005,Adamina Abuel,2004-03-23,,immenhausen,DE,440877053
2006,Herbert Benbenek,2004-03-23,D,coswig,DE,584462224
2007,Sabella Mirabile,2004-03-23,,wuppertal - vohwinkel,DE,567301465
2008,Elicia Zeccardi,2004-03-23,,bergisch gladbach 2,DE,342524826
2009,Jeannette Piatek,2004-03-23,,neuss,DE,811584760
2010,Sitara Kolodziej,2004-03-23,,speicher,DE,NULL
2011,Kali Jeffkins,2004-03-23,,kaufbeuren,DE,847817827
2012,Ronny Timper,2004-03-23,,tuttlingen,DE,558405002
2013,Bienvenido Pamer,2004-03-23,,wuppertal,DE,748752751
2014,Oskar Schoemer,2004-03-23,,siegen-langenholdinghausen,DE,410243711
2015,Jazmine Tomasic,2004-03-23,,berlin,DE,814020025
2016,Allie Peasley,2004-03-23,,berlin,DE,668833766
2017,Idonea Brakebill,2004-03-23,,berlin,DE,057288688
2018,Lorelle Montaque,2004-03-23,,frankfurt,DE,241805432
2019,Alisha Matkowsky,2004-03-23,,wirges,DE,457166574
2020,Maximilienne Pohl,2004-03-23,,rainz finthen,DE,015742777
2021,Scott Embs,2004-03-23,,metzingen,DE,003531177
2022,Suzanna Lugar,2004-03-23,,velbert,DE,283653100
2023,Amaranta Shulte,2004-03-23,,heilbronn,DE,NULL
2024,Ewell Kamstra,2004-03-23,,backnang waldrens,DE,321242456
2025,Lumusi Sutfin,2004-03-23,,fulda,DE,814202405
2026,Colt Griblin,2004-03-23,,schlierbach,DE,246742878
2027,Bart Arnsworth,2004-03-23,,itzehoe,DE,213588874
2028,Osvaldo Berney,2004-03-23,,granau-epi,DE,802472375
2029,Burton Cartmill,2004-03-23,D,siegen,DE,801757074
2030,Kelsi Weathersbee,2004-03-23,,kunzelsau-gaisbach,DE,851428271
2031,Maxwell Segur,2004-03-23,,lippstadt-rixbeck,DE,764671330
2032,Honour Mehr,2004-03-23,,hamburg,DE,317051772
2033,Maury Miland,2004-03-23,,heilbraun,DE,NULL
2034,Franklin Yearta,2004-03-23,,zc best,NL,331532188
2035,Crescenzo Takala,2019-01-24,,dc eindhoven,NL,074780005
2036,Eustache Loewen,2004-03-23,,pb zwolle,NL,055602523
2037,Jayson Tebo,2004-03-23,,ae zwanenburg,NL,435254845
2038,Olympe Shibley,2018-11-20,,schipol,NL,225522646
2039,Cherie Tepper,2004-03-23,,"bj apeldoorn ",NL,245103118
2040,Randa Pitta,2018-03-22,,hengelo,NL,673053264
2041,Janele Pry,2004-03-23,,ka alkmaar,NL,104026351
2042,Esmail Kolesnik,2004-03-23,,"kt geldrop ",NL,361077324
2043,Otis Tehan,2018-03-05,,zwanenburg,NL,NULL
2044,Lettice Verrelli,2004-03-23,,gn eindhoven,NL,112562016
2045,Rosaleen Wilmes,2004-03-23,,nieuwegein,NL,426455430
2046,Karenza Ritenour,2004-12-02,,hertogenbosch,NL,370830312
2047,Kunibert Henschke,2005-03-16,,be tilburg,NL,787147342
2048,Vinnie Pavloski,2006-12-28,,breda,NL,525562262
2049,Keri Stemmler,2007-10-16,,hengelo (ov),NL,747170207
2050,Ilaria Haase,2008-02-14,,riel,NL,623416835
2051,Goldia Pellom,2009-11-23,," heesch",NL,405577872
2052,Viviana Petronis,2010-02-03,,den haag,NL,424067674
2053,Miracle Galloway,2010-03-19,,montfoort,NL,658200784
2054,Lorenz Philben,2010-08-17,,den haag,NL,550240503
2055,Catina Poskitt,2010-10-12,,schiphol,NL,NULL
2056,Orion Fusha,2012-01-26,,heesch,NL,NULL
2057,Columbano Guidi,2012-02-01,,barneveld,NL,830514650
2058,Trish Babish,2012-02-03,,rotterdam,NL,732202373
2059,Lalage Thoran,2012-02-23,,assendelft,NL,826433222
2060,Teodoro Bormann,2012-03-02,,vroomshoop,NL,804617211
2061,Alexandro Voytek,2012-03-12,,wognum,NL,147828843
2062,Karli Skupski,2012-05-04,,schiedam,NL,NULL
2063,Sumantra Ewart,2012-06-15,,breda,BE,707470152
2064,Giosue Herod,2012-06-25,,hoogeveen,NL,NULL
2065,Feroze Canaan,2012-06-29,,den haag,NL,287008825
2066,Millard Boevers,2012-07-13,,wijk bij duurstede,NL,NULL
2067,Chandrakant Batis,2012-10-01,,rotterdam,NL,255682280
2068,Felicia Anslinger,2012-10-02,,emmen,NL,046855578
2069,Maryvonne Belnas,2012-10-23,,zwolle,NL,410211153
2070,Darcie Burwell,2012-10-23,,groningen,NL,434341586
2071,Ouida Weigman,2012-10-23,,bunschoten,NL,884800440
2072,Velma Lytell,2012-10-25,,meppel,NL,625820857
2073,Sheridan Vayon,2012-10-31,,ag rotterdam,NL,151027752
2074,Etta Chantos,2012-11-15,,venlo,NL,630716785
2075,Maximiano Murzycki,2012-11-21,,leek,NL,510400485
2076,Pat Hudek,2013-02-07,,groningen,NL,806173486
2077,Aida Kaluna,2013-02-26,,loon op zand,NL,NULL
2078,Rafe Demeris,2013-03-05,,rotterdam,NL,NULL
2079,Marjorie Stratter,2013-03-05,,al rotterdam,NL,335046015
2080,Kaleb Kruebbe,2013-03-06,,eb ochten,NL,635721211
2081,Terrill Muzquiz,2013-03-11,,pw -  gilze,NL,170188123
2082,Armel Feliciano,2013-03-25,,gd naalwijk,NL,146315313
2083,Janele Ly,2013-07-17,,dongen,NL,660530760
2084,Micaela Toya,2013-09-10,,westerbork,NL,NULL
2085,Celandine Stahoski,2013-10-30,,rijen,NL,576758441
2086,Ilse Krigbaum,2013-11-12,,NULL,NL,NULL
2087,Melina Freifeld,2013-11-19,,ochten,NL,230536388
2088,Doug Mikko,2013-11-19,,groningen,NL,820747772
2089,Dale Podmore,2013-12-10,,den haag,NL,NULL
2090,Veda Hoshaw,2014-01-28,,NULL,NL,311478447
2091,Korbin Patchell,2014-04-23,,NULL,NL,NULL
2092,Britni Langsam,2014-06-03,,NULL,NL,NULL
2093,Celso Lacrosse,2014-09-05,,batenburg,NL,NULL
2094,Tate Robitaille,2014-09-22,,tilburg,NL,453477621
2095,Amber Herstad,2014-11-14,,alblasserdam,NL,163173211
2096,Lisette Larose,2015-04-24,,den haag,NL,NULL
2097,Reno Stehlin,2015-05-07,,dongen,NL,402675760
2098,Tiffanie Stroebel,2015-05-27,,ae oisterwijk,NL,784466388
2099,Fayruz Mangis,2015-05-28,,ea heerenveen,NL,002172637
2100,Devante Sain,2015-06-26,,europoort rotterdam,NL,270130401
2101,Gage Bowels,2015-07-02,,amsterdam,NL,NULL
2102,Giuliana Trilt,2015-09-04,,rotterdam,NL,NULL
2103,Florrie Stumpff,2015-09-28,,NULL,NL,334181318
2104,Travis Lafaver,2016-01-14,,zwanenburg,NL,NULL
2105,Sanjeet Schneller,2016-02-02,,alblasserdam,NL,177261867
2106,Shakir Brzuchalski,2016-04-11,,zuidbroek,NL,NULL
2107,Mechtilde Favaron,2016-05-02,,haarlem,NL,NULL
2108,Nagib Pollack,2016-05-13,,velsen-noord,NL,246682512
2109,Carissa Krammes,2016-08-19,,nijmegen,NL,018547053
2110,Marshal Nevills,2017-01-18,,breukelen ut,NL,NULL
2111,Westley Duldulao,2017-04-19,,tilburg,NL,NULL
2112,Marshal Whitt,2017-08-01,,vinkeveen,NL,NULL
2113,Terrie Balda,2004-03-23,,bruxelles,BE,542366018
2114,Stephan Alspaugh,2004-03-23,,kalmthout,BE,306474648
2115,Pran Sandquist,2004-03-23,,sterrebeek,BE,564537873
2116,Adelmar Armagh,2004-03-23,,diest,BE,332111177
2117,Chrysanta Cellini,2004-03-23,,bonlez,BE,537232003
2118,Maxine Flick,2017-11-21,,chartres,FR,670512655
2119,Jean Garlington,2017-11-21,,saint julien de concelles,FR,NULL
2120,Alain Niedecken,2018-01-11,,longjumeau cedex,FR,NULL
2121,Zena Brissett,2018-05-16,,montigny le bretonneux,FR,885458778
2122,Gratia Osazuwa,2018-05-17,,nice,FR,308532724
2123,Raven Carda,2019-07-11,,mazamet,FR,841453034
2124,Lauren Niermann,2019-07-17,L,luxembourg,LU,484008818
2125,Florida Furcron,2004-03-23,,hohenems,AT,162256823
2126,Loz Pascua,2004-03-23,,aich assach,AT,336283780
2127,Dixie Scanio,2004-03-23,,linz,AT,030760570
2128,Alannah Lantry,2004-03-23,,klaus,AT,686612510
2129,Sandi Cortis,2006-11-28,,hainfeld,AT,236386347
2130,Nanda Sabino,2007-09-25,A,blasenstein,AT,778511475
2131,Mary Carico,2007-10-10,,klaus,AT,053006812
2132,Colton Colombo,2007-10-30,,aich assach,AT,138485318
2133,Madelyn Lawver,2007-12-12,A,wien,AT,086723127
2134,Letty Vara,2008-03-10,A,graz,AT,136077336
2135,Tristand Dombek,2008-04-17,A,hohe brücke,AT,665152007
2136,Hagan Houghtelling,2008-04-30,,wien,AT,NULL
2137,Omayra Volinsky,2009-02-27,,donnerskirchen,AT,NULL
2138,Blythe Girdley,2009-04-28,A,leonding,AT,766262242
2139,Conrad Jackso,2010-05-27,A,zeltweg,AT,250273370
2140,Geoffrey Heery,2011-01-14,A,payerbach,AT,405306678
2141,Myra Hofe,2011-09-12,,.,AT,430264351
2142,Sayyid Mcnee,2011-09-09,,.,AT,666286678
2143,Aretha Offenberger,2011-10-24,,.,AT,626604374
2144,Beckah Cernansky,2012-04-18,,.,AT,740076702
2145,Abeni Goldkamp,2012-04-18,,.,AT,NULL
2146,Keven Satoe,2013-03-25,,graz - seiersberg,AT,730254662
2147,Euphemia Waskow,2014-03-20,,neuzeug,AT,088170138
2148,Herman Burchett,2016-10-06,,schlierbach,AT,056175018
2149,Gisella Heinzelman,2006-01-19,,geneve,CH,687850025
2150,Gregoire Rothstein,2006-03-14,CH,burgdorf,CH,302062623
